init_x,init_y,final_x,final_y,time_delay,true_h0,radial_r,polar_theta,r_inv,r_inv_sq,log_delay,delay_over_r,x_times_delay,y_times_delay,log_r,x_squared,y_squared,xy_cross,delay_squared,r_times_delay,einstein_approx,predicted_init_x,residual_init_x,predicted_init_y,residual_init_y
0.338452,0.360523,-485.526254,103.269812,529.84537,70.0,496.38734612577286,2.9320191060282155,0.0020145557814684255,4.0584349966478585e-06,6.27447077356038,1.0674030534177772,-257253.83769534397,54717.03174897044,6.209369091009056,235735.7433232725,10664.654070515344,-50140.20497164425,280736.1161104369,263008.5370713282,1.0331519991839426,0.12837735617272059,0.2100746438272794,0.0352237728590483,0.32529922714095166
-0.68399,0.18139,-241.479054,-4.679604,263.102226,70.0,241.5243925866117,-3.1222161558874904,0.004140368536486546,1.7142651617927747e-05,5.576336247893086,1.0893401784099723,-63533.676639774196,-1231.214229198504,5.491102293304933,58312.13352073491,21.898693596816003,1130.026347014616,69222.78132615506,63545.60532283543,1.0437146058238203,-0.07958373451822488,-0.6044062654817751,-0.012989261153791601,0.1943792611537916
0.628431,0.04806,36.668114,580.38286,597.232957,70.0,581.540037113608,1.5077010068253112,0.001719572057744789,2.9569280617766475e-06,6.393980238292426,1.0269851048214953,21899.4061518331,346623.7716699171,6.36739791632008,1344.5505843169963,336844.26418177964,21281.544874126044,356687.2049269639,347314.8759792499,1.0134027357479825,-0.046443677753400366,0.6748746777534004,-0.09593770169096046,0.14399770169096046
-0.255855,-0.146724,149.871213,-17.424152,169.460021,70.0,150.8806865009915,-0.11574122376720944,0.006627753469067595,4.3927116046737535e-05,5.138500788290202,1.1231392420510176,25397.17890227548,-2952.697163827192,5.023095255375717,22461.380486091373,303.60107291910396,-2611.378795736376,28716.698717320443,25568.244302952437,1.059782639059075,-0.15705265349184352,-0.09880234650815647,-0.07535061605435751,-0.07137338394564248
0.005659,-0.883591,57.376636,-153.292573,195.325483,70.0,163.67862198722477,-1.2126439254794263,0.006109533314427081,3.7326397320094355e-05,5.279773909464202,1.1933475455450604,11207.119139615186,-29941.94586153776,5.103995829045615,3292.0783586764956,23498.61293696033,-8795.412162524428,38152.044309183286,31970.605896429097,1.0924044789111131,0.02909854305388239,-0.02343954305388239,-0.17657634294055816,-0.7070146570594419
-0.510915,-0.947634,131.999582,-41.199111,175.597423,70.0,138.27963116585553,-0.3025345069136498,0.007231723026284729,5.229781792889676e-05,5.17387269576441,1.2698719272653598,23178.786436277187,-7234.457721490953,4.936483647307774,17423.889648174725,1697.3667471903211,-5438.265430771602,30834.454964240926,24281.546886114716,1.126885942438435,-0.17354027122181725,-0.33737472877818275,-0.26535364417512736,-0.6822803558248727
-0.885441,0.385622,-467.20315,-392.792929,650.980963,70.0,610.3810846039722,-2.442503445040916,0.001638320753354439,2.6840948908718563e-06,6.4800153636476265,1.0665156217215581,-304140.35650363343,-255700.71918001064,6.415720471137083,218278.7833699225,154286.28507239904,183514.09372652636,423776.21418840735,397346.4662524783,1.0327224320801587,-0.2247380585982428,-0.6607029414017572,0.23854046167758788,0.14708153832241214
-0.846819,-0.489645,-167.408366,66.239228,225.026808,70.0,180.03665274833884,2.764820675047178,0.005554424497346151,3.085163149671904e-05,5.420653611706579,1.2498944149148088,-37671.370233475725,14905.602041224223,5.198699512137228,28025.561006789958,4387.635326035984,-11089.000924581447,50637.06431866886,40513.07329096311,1.117986768667147,-0.20049179583943355,-0.6463272041605664,-0.09981948062936818,-0.3898255193706318
0.535134,-0.008536,100.425863,-1.493237,126.812436,70.0,100.436963892946,-0.014867952578166624,0.009956493618319535,9.913176517163762e-05,4.850563845503499,1.2626072097575545,12735.24832443227,-189.361021495332,4.619437560163577,10085.35395929477,2.2297567381689998,-149.959614388531,16081.393924254098,12736.656055708525,1.1236579594153884,0.12745306146909802,0.407680938530902,-0.04369114805518685,0.035155148055186845
0.53956,0.385909,-102.361768,-61.848291,149.381374,70.0,119.5957467793337,-2.598081258791365,0.008361501295556942,6.991470391560042e-05,5.013174560761445,1.2490525522330762,-15290.941548909232,-9238.982689131833,4.79244401650148,10477.931548085824,3825.2110996206816,6330.900414538488,22314.794898127875,17865.376978452943,1.117610196908151,0.24081640312509775,0.29874359687490226,0.003721780953400538,0.38218721904659947
-0.019937,0.915041,22.480377,-279.233613,295.935021,70.0,280.13706998377756,-1.4904621710015478,0.003569681072512923,1.2742622959457012e-05,5.693513330354093,1.0563936431574146,6652.730839582918,-82635.00512706087,5.638842343937728,505.36735006212905,77971.41062903377,-6277.276891312101,87577.53665427044,82902.36968852769,1.0278101201863186,-0.02431807907557546,0.004381079075575459,0.30699258287421394,0.6080484171257861
-0.904824,0.625728,-100.207826,162.358404,250.628081,70.0,190.79271406705627,2.1237679576777615,0.0052412902644031175,2.7471123635726902e-05,5.52795212829632,1.313614520931336,-25114.895131561905,40691.575228742724,5.256415174590458,10041.608391646276,26360.251349427217,-16269.582697669704,62814.43498574256,47818.01179540802,1.1461302373340194,-0.17594651454033103,-0.7288774854596689,0.24578266583437033,0.3799453341656296
0.602165,0.588241,-355.383546,241.963667,460.667124,70.0,429.93474029859584,2.543833489800646,0.002325934389436758,5.409970783964544e-06,6.134844120566557,1.0714815057945273,-163713.5160527417,111464.7065893837,6.0659566640189695,126297.46476753414,58546.416148086886,-85989.90598162319,212214.19913443137,198056.80032104105,1.0351239084257147,0.191998590340641,0.4101664096593589,0.07486185975342473,0.5133791402465753
0.558935,0.013711,41.879986,306.732555,324.559609,70.0,309.5784125616452,1.4350995601167298,0.003230199381459372,1.0434188043980508e-05,5.785545575450625,1.0483922482384957,13592.551881085476,99552.998118371,5.738436405921996,1753.9332273601963,94084.86029682802,12845.95510914423,105338.9397942329,100476.64853584828,1.023910273529129,0.03447740114470726,0.5244575988552928,-0.08638105943871742,0.10009205943871742
0.43629,0.730527,179.794004,68.333164,219.383777,70.0,192.34163661725174,0.3632026205909583,0.005199082280821273,2.703045656274973e-05,5.395370467491586,1.1405943077003458,39443.88767947311,14991.187612680427,5.264458761970383,32325.883874352017,4669.421302250896,12285.893161548656,48129.241610785735,42196.634715454195,1.067986099020182,0.15062605151630978,0.28566394848369026,0.09239711389670463,0.6381298861032954
-0.025551,0.558048,455.911727,-784.5347,923.161169,70.0,907.3864658017621,-1.044372083798639,0.001102066249152547,1.2145500175211637e-06,6.828886481756031,1.0173847668831104,420880.00285812886,-724251.9707730643,6.811669911179156,207855.50281612252,615494.69550409,-357678.5699684269,852226.5439494465,837663.9505043332,1.0086549295388936,-0.13223565111542498,0.10668465111542498,0.299815753424091,0.258232246575909
-0.887712,0.22459,72.070577,145.045173,181.088708,70.0,161.9637931135007,1.1096448930161331,0.006174219401770878,3.812098522120394e-05,5.204493974926191,1.1180814143752211,13051.167673744516,26266.042980206483,5.093528047994621,5194.168069112929,21038.10221059993,10453.489309174822,32793.12016510926,29329.81403770314,1.0573936893963483,-0.30833069730514984,-0.5793813026948501,0.0018428573683565337,0.22274714263164347
0.685857,-0.794034,-94.499147,-46.662519,172.662918,70.0,105.39202751229796,-2.682927202082638,0.009488383648326043,9.002942425782104e-05,5.157116167439621,1.6382920078234602,-16316.498469530943,-8056.886691770442,4.667130644704501,8930.088783727608,2177.390679425361,4409.568242371293,29812.48325227472,18197.295004209645,1.2799578148608883,0.19198237334340532,0.49387462665659476,-0.2848779753303771,-0.509156024669623
0.672481,0.383601,99.081782,42.197054,152.460956,70.0,107.69304012133023,0.4026166734922308,0.0092856510466017,8.622331535925526e-05,5.033446176366502,1.415699235647296,15106.103205903593,6433.403193223625,4.688527763754634,9817.199524295525,1780.5913662789162,4180.959305470228,23244.343104433938,16418.98385144436,1.1898315997011073,0.18272186571835716,0.48975913428164286,0.15389371408684424,0.22970728591315578
-0.818772,0.907211,-71.125732,-5.715417,140.588201,70.0,71.35499803111001,-3.0614084154543475,0.014014435058208196,0.00019640439000073495,4.952922851516607,1.9702642128648205,-9999.438706688132,-803.5201939948171,4.281584531978429,5058.869752535824,32.665991483889,406.51321781024404,19765.0422604164,10031.6708055523,1.4036610035421018,-0.21474760391952508,-0.604024396080475,0.057928824347057255,0.8492821756529427
-0.50934,-0.470776,-18.404715,-0.77747,72.255895,70.0,18.421129005360257,-3.099374774237015,0.05428548627087566,0.00294691401966543,4.29395872247471,3.922446396012333,-1329.8491545449249,-56.17679068565,2.9663615973916793,338.733534231225,0.6044596009,14.309113771049999,5220.914362251025,1331.0351631927651,1.980516699251065,-0.17606264997131002,-0.33327735002868997,-0.32152862998265885,-0.14924737001734112
-0.338944,-0.630022,-45.700901,27.20376,88.576692,70.0,53.18474321033619,2.604668294936518,0.018802384308650208,0.00035352965569017555,4.495095152211614,1.6654530037729423,-4048.034631999492,2409.61907076192,3.9923993782354863,2088.572352211801,740.0445581375999,-1243.23634258776,7845.830365662863,4710.928618441039,1.2905243135148374,-0.003727646933566749,-0.33521635306643327,-0.04915796202435769,-0.5808640379756422
-0.773718,0.123072,86.85013,254.226729,286.773496,70.0,268.65251686715374,1.241602195539751,0.0037222803937928886,1.3855371330014941e-05,5.662173698482196,1.0674513616202435,24906.31540815448,72905.4878519746,5.597134155569284,7542.945081016899,64631.229738039445,22079.62446312477,82239.03800806202,77042.42147119265,1.0331753779587682,-0.22533151314167502,-0.548386486858325,-0.04150113229977074,0.16457313229977075
0.469176,-0.566454,-130.851915,-4.89595,165.299648,70.0,130.9434763001568,-3.1041941392807892,0.007636882879685085,5.8321980118027164e-05,5.113791269539997,1.2623740518291708,-21629.775489625918,-809.2988116255999,4.882373621031056,17122.223659167223,23.9703264025,640.64443324425,27323.9736289239,21644.91054031226,1.1235542051139191,0.1726571852122072,0.2965188147877928,-0.2158242474651985,-0.35062975253480155
-0.399603,-0.13566,-124.947208,-252.300951,309.232502,70.0,281.54497804524885,-2.030621321737436,0.0035518303448035696,1.2615498798267444e-05,5.737322022816516,1.0983413842031307,-38637.73774775442,-78019.6543347094,5.643837752232706,15611.804786995264,63655.7698755044,31524.299403194807,95624.74029318002,87062.85798646738,1.048017835823003,-0.09658483063226125,-0.30301816936773873,0.06084561418116107,-0.19650561418116108
-0.042797,0.715256,486.26573,-631.032929,812.643314,70.0,796.6535744316672,-0.9142492445135064,0.0012552507524467578,1.5756544515181515e-06,6.701522080780413,1.0200711313693267,395160.59431182925,-512804.6906656867,6.6816743859400844,236454.3601724329,398202.557482319,-306849.68787422316,660389.1557889027,647395.2008360957,1.009985708497564,-0.09348797684324019,0.050690976843240185,0.32942096470594434,0.38583503529405566
-0.696794,0.982517,137.124543,49.635604,200.510633,70.0,145.8315242922588,0.347302547314862,0.006857227873026185,4.702157410260721e-05,5.30584214922526,1.374947101445724,27494.92891676572,9952.466377377334,4.989285836261686,18803.140292958848,2463.693184444816,6806.259515028972,40204.513946060695,29240.771247195687,1.1725813837195795,-0.1779129422513286,-0.5188810577486714,0.2377433361635758,0.7447736638364242
-0.841613,-0.989631,-82.023283,-2.910483,174.547244,70.0,82.07490399258094,-3.106123914736818,0.012183992172642707,0.00014844966526301876,5.167908203260219,2.1266822546523567,-14316.937991482053,-508.0167863588521,4.41974265856838,6727.81895409809,8.470911293289001,238.72737077568902,30466.74038799554,14325.9482934696,1.4583148681448588,-0.17876640514653988,-0.6628465948534602,-0.3643175415052718,-0.6253134584947282
-0.736606,-0.143176,174.283522,-184.58806,272.039227,70.0,253.86511760241518,-0.8141039956864655,0.003939099650653961,1.5516506057782158e-05,5.609615473507424,1.0715896240398735,47411.954603717495,-50215.19315582962,5.540734454635953,30374.746040724487,34072.751894563604,-32170.65721594732,74005.34102675752,69061.27035482512,1.0351761318924781,-0.27406185179471215,-0.46254414820528783,0.018912888464547934,-0.16208888846454794
-0.353415,0.146332,89.533014,85.269141,143.356324,70.0,123.6405556555052,0.7610104340954854,0.008087960997994052,6.541511310507294e-05,4.972284715332887,1.1594603573277988,12835.123763680534,12223.870604397685,4.825434040195822,8016.160595924195,7270.826406877882,7634.403194920974,20551.035630792976,17724.655556090634,1.0767824094624683,-0.1733068485222953,-0.18010815147770468,-0.11437458083735115,0.26070658083735115
-0.597074,0.96919,-87.257943,-60.070529,163.505202,70.0,105.93591020485493,-2.5386776206417827,0.009439669594819807,8.910736205936555e-05,5.102942192805731,1.5434350839142708,-14267.127596319486,-9821.843978391858,4.6722296849596,7613.9486165912485,3608.468454339841,5241.630795461847,26733.951081060804,17321.072397098666,1.2423506284114283,-0.17878479409436018,-0.4182892059056398,0.11334176349449758,0.8558482365055025
-0.82507,-0.945373,162.809439,-199.990162,342.015801,70.0,257.881713822987,-0.8875244356764495,0.0038777468215860575,1.5036920412320771e-05,5.8377765131602795,1.3262506852599596,55683.400689945636,-68399.79544854976,5.556371253992632,26506.91342749472,39996.06489678624,-32560.28608073912,116974.80813367161,88199.62091642169,1.1516295781456638,-0.18933627321058624,-0.6357337267894138,-0.3324481647201487,-0.6129248352798513
-0.878511,0.873897,-224.556315,341.697005,468.128632,70.0,408.87942211897786,2.1522021999894325,0.002445708792024525,5.981491495386061e-06,6.150876999498223,1.1449063110808133,-105121.24054791107,159958.15150914714,6.015863024051968,50425.53860637923,116756.84322597002,-76730.22028933658,219144.4160981914,191408.16452950763,1.0700029490991196,-0.21305791040152092,-0.6654530895984792,0.19678212233278103,0.677114877667219
-0.411224,0.55191,-328.481497,-129.384617,375.709304,70.0,353.04457648800906,-2.7663671194263406,0.0028325034960605348,8.023076055195153e-06,5.931473813092218,1.0641979170824702,-123413.55461474808,-48611.00440137656,5.869422827488741,107900.09387136101,16740.379116236687,42500.452680931645,141157.4811121644,132642.13211328464,1.031599688388122,-0.1533869123474816,-0.25783708765251834,0.1773884487056305,0.3745215512943695
-0.043908,0.043417,190.19977,-76.196208,219.940362,70.0,204.89464273531448,-0.38103338866672726,0.004880557059811738,2.3819837214078195e-05,5.397892809896666,1.0734314864966494,41832.60626611674,-16758.621570547297,5.327364594925529,36175.9525080529,5805.862113579264,-14492.50123647216,48373.76283669104,45064.60189506574,1.036065387172378,-0.1272346732311218,0.0833266732311218,-0.018257240469220382,0.061674240469220376
-0.290234,0.029037,69.831176,464.982559,484.155385,70.0,470.1969516231804,1.4217301443047543,0.002126768356156081,4.523143640746839e-06,6.184469221069607,1.0296863522805646,33809.13990128276,225123.8098709302,6.155276162925916,4876.393141542976,216208.78017418846,32470.27891445938,234406.43682449826,227648.38613894727,1.0147346216033848,-0.1482213709915154,-0.1420126290084846,-0.1393589908932088,0.1683959908932088
0.019649,0.24604,-22.592252,-163.795749,181.268576,70.0,165.3464763486132,-1.7078609128216016,0.006047906287665385,3.65771704643825e-05,5.2054812916205995,1.0962953605465506,-4095.2653486731515,-29691.022176083425,5.114072820085727,510.4098504315039,26829.047390471,3700.514837936748,32858.29664506778,29972.120314330794,1.0470412410915582,0.03898994624691147,-0.019340946246911468,0.30335774429907053,-0.05731774429907052
-0.80498,0.693244,152.834868,-25.461632,207.237971,70.0,154.9412520301835,-0.16507962912460594,0.006454059073636082,4.1654878525984244e-05,5.338681517073724,1.3375261071344813,31673.187942372828,-5276.616954028672,5.049479346771779,23358.496876577425,648.2947041034241,-3891.425165784576,42947.57662419684,32109.71069493486,1.1565146376654647,-0.14982678062103957,-0.6551532193789604,0.05258144751891702,0.640662552481083
-0.640331,-0.046857,182.520256,-13.853739,201.624825,70.0,183.04526744656815,-0.07575721312874016,0.005463129467844754,2.9845783582433703e-05,5.311356116391062,1.1015025229065416,36800.6146749552,-2793.257701470675,5.215181746082688,33313.64385030553,191.926084280121,-2528.5879888371837,40652.57005628062,36906.4700159925,1.049524903423707,-0.28700368291917405,-0.35332731708082593,-0.038254828470361546,-0.008602171529638457
0.479506,-0.947202,137.282793,-158.859062,275.061504,70.0,209.9589646416668,-0.8581275402422176,0.004762835428074466,2.268460131492128e-05,5.620623681471586,1.3100726761506463,37761.21151590067,-43696.01251774925,5.351663634191059,18846.56525388085,25236.201579519842,-21808.615724720166,75658.83098274202,57751.628592619694,1.1445840625094543,0.054661415921864374,0.42484458407813563,-0.2446208046272108,-0.7025811953727892
0.371106,-0.829514,122.952084,546.101832,588.260491,70.0,559.7717623046908,1.3493438982428443,0.001786442378044152,3.191376370072045e-06,6.378868345645872,1.0508934704514605,72327.85330331324,321250.13182831946,6.329313981928917,15117.214959943056,298227.21091375616,67144.35832061787,346050.40527156106,329291.6117412927,1.0251309528306423,0.0331539685479898,0.3379520314520102,-0.32034843120385503,-0.5091655687961449
0.363077,0.243473,151.14068,267.700253,327.608534,70.0,307.4197954054462,1.056821211694857,0.0032528809520162836,1.0581234487990364e-05,5.794867176051082,1.0656715599665791,49514.976602563125,87700.8874367591,5.7314618270658455,22843.505150862402,71663.425456264,40460.39827459204,107327.35154962917,100713.34849535818,1.0323136926179848,-0.022225887047846577,0.38530288704784654,-0.03469529010676251,0.27816829010676253
0.055524,-0.802646,-194.615973,447.933643,503.419675,70.0,488.3850176633065,1.9806649404404957,0.002047564855156628,4.192521836072582e-06,6.223408610070703,1.0307844339243715,-97973.50987746876,225498.608980626,6.193149536856486,37875.37694673673,200644.54853125146,-87175.04177187964,253431.3691771056,245862.626866931,1.0152755458122547,-0.00028089850938416784,0.055804898509384165,-0.3082905858771588,-0.4943554141228412
-0.068643,0.320472,411.071372,-27.101102,427.412603,70.0,411.963763706927,-0.06583270197811616,0.002427397955039577,5.89226083213032e-06,6.060086756908377,1.0375004784803425,175697.08512530132,-11583.352549988505,6.023359849903314,168979.67287796238,734.4697296144041,-11140.487181851944,182681.5332032356,176078.5045876546,1.0185776742499035,-0.09431104704516245,0.025668047045162456,0.02601060595377191,0.29446139404622806
0.173183,0.690614,350.979326,468.628965,609.808585,70.0,585.4909001140713,0.9279680179198376,0.0017079684724343304,2.91715630282966e-06,6.414783628582964,1.0415338373997904,214030.2061523137,285773.9660366645,6.374157152396132,123186.48727941429,219613.10683697122,164479.0782797776,371866.5103397022,357037.37732893816,1.0205556512997174,-0.01016305136392625,0.18334605136392626,0.15723117704327882,0.5333828229567211
-0.846592,-0.669422,-257.494841,-268.759978,426.707919,70.0,372.20359874157015,-2.334791518851236,0.0026867015813235658,7.218365387086549e-06,6.058440530375929,1.146436840740588,-109875.08775634588,-114682.01092286578,5.922124111856948,66303.59314161529,72231.92577456048,69204.3078022735,182079.64813731058,158822.2230633264,1.0707179090407464,-0.14725553875901745,-0.6993364612409826,-0.15917978711749184,-0.5102422128825082
-0.976642,-0.427455,-114.457653,-99.600691,197.439886,70.0,151.72624024191032,-2.42548949670207,0.0065908177241774096,4.343887827333109e-05,5.290486212951731,1.3012903001083673,-22598.50596014756,-19665.149076561225,5.028647039255258,13100.554330268407,9920.29764767748,11400.061329038223,38982.508583692994,29956.811576571385,1.1407411187944299,-0.15344028909128618,-0.8232017109087139,-0.12559867273392844,-0.30185632726607153
-0.240745,-0.20463,144.989532,-48.777576,189.458119,70.0,152.97456098977634,-0.32452720179115047,0.006537034569622317,4.273282096443723e-05,5.249432322627664,1.2384942733986188,27469.444007410308,-9241.307798339545,5.036787400390451,21021.96438957902,2379.2519204357764,-7072.237916334432,35894.37885501816,28982.272579973804,1.1128765759951185,-0.05894722715942935,-0.18179777284057064,-0.010861180057456057,-0.19376881994254394
0.776012,0.427197,129.814692,-21.365786,158.534823,70.0,131.56120655593222,-0.16312435274685946,0.007601024789734146,5.777557785415302e-05,5.072262224414051,1.205027119659115,20580.149219019517,-3387.221101765878,4.887044475037749,16851.854259054868,456.496811397796,-2773.592928927912,25133.290103641324,20857.03259501115,1.0977372726017436,0.24162905182813058,0.5343829481718695,0.0025811970124168943,0.4246158029875831
-0.101497,0.145937,342.591752,87.330686,368.526098,70.0,353.5473903957716,0.24959618031814026,0.0028284751191405906,8.000271499597379e-06,5.912221368475902,1.042366898946967,126254.00157154369,32183.636947243227,5.8708420193950985,117369.1085384295,7626.648717230596,29918.77272010187,135811.4849071056,130291.44024063637,1.020963710886419,-0.08984637167507196,-0.011650628324928039,0.051565928803574856,0.09437107119642515
0.767917,0.389309,265.445499,-3.680898,288.845231,70.0,265.4710190386992,-0.013865980428062183,0.0037668895077670795,1.418945656372571e-05,5.66934709431245,1.0880480700224584,76672.66647656527,-1063.2098330974381,5.585265491121077,70461.31293935899,13.549010086404,-977.077806378102,83431.56747144337,76680.03781803847,1.0430954270930626,0.2030333912834313,0.5648836087165686,0.07551342687540408,0.31379557312459594
-0.882699,0.480386,-59.125263,37.167397,123.822237,70.0,69.83703977528528,2.580393527200544,0.014319048872899715,0.0002050351606244906,4.826890621152706,1.7730166631547712,-7321.022327873331,4602.150240007089,4.260382024566714,3495.7967248191685,1381.415399755609,-2197.532122650411,15331.946375684169,8647.3784904338,1.3315467183522969,-0.24425575314260098,-0.6384432468573991,0.28656975222121,0.19381624777878997
-0.155975,0.530749,165.417028,-489.232749,536.29656,70.0,516.4411639736417,-1.244748285318445,0.0019363289912240796,3.7493699622548618e-06,6.286550195331999,1.0384465770217441,88712.58308182367,-262373.84032804344,6.24889582587145,27362.79315235278,239348.68269409702,-80927.42733984996,287614.0002678336,276965.61968145997,1.0190419898226688,-0.1281917233575047,-0.027783276642495303,0.28774082370393916,0.24300817629606086
0.29222,-0.662297,12.169199,-15.136012,80.650994,70.0,19.421335267322508,-0.8936273205599466,0.0514897629203072,0.0026511956855894423,4.402453993255416,4.152700560347118,981.4579955338061,-1220.7344129959279,3.016580200771178,148.089404301601,229.09885926414398,-184.193142094388,6504.582833188036,1566.3499941168159,2.037817597418159,0.08236219832742242,0.20985780167257756,-0.32975572728915153,-0.3325412727108485
0.766338,-0.161132,-178.78963,-121.027627,234.589843,70.0,215.90140873275473,-2.546519959346238,0.004631743726165621,2.1453049944874594e-05,5.462092339642684,1.0865600335374281,-41942.23123172809,-28391.85201659256,5.3794429126607675,31965.731795536896,14647.686497251128,21638.484651108007,55032.39443876465,50648.27757809576,1.0423819038804483,0.24426451116227096,0.522073488837729,-0.0047011015489089765,-0.156430898451091
